file name,PR interval duration entropy,P wave duration entropy,QT interval duration entropy,T wave duration entropy,Heart rate,Mean duration or PR interval,Mean duration of P wave,Mean duration of QT interval,Mean duration of RR interval,Mean duration of T wave,Mean duration of QRS complex,Mean amplitude of P wave,Mean apmlitude of QRS complex,Mean amplitude of T wave,RR differences greater than 20 ms,RR differences greater than 50 ms,Root mean square of RR differences,Standard deviation for PR interval duration,Standard deviation for P wave duration,Standard deviation for QT interval duration,Standard deviation for RR differences,Standard deviation for RR interval duration,Standard deviation for T wave,Standard deviation for P wave amplitude,Standard deviation for QRS complex apmplitude,Standard Deviation for T wave amplitude,Standard Deviation for QRS complex duration,Mean aplitude of left segment,Mean amplitude of mid segment,Mean amplitude of right segment,Variance of amplitude of left segment,Variance of amplitude of mid segment,Variance of amplitude of right segment,Skew of amplitude of left segment,Skew of aplitude mid segment,Skew of amplitude right segment,Kurtosis of amplitude on left segment ,Kurtosis of amplitude on mid segment,Kurtosis of amplitude on right segment,Mean wavelet detail coeficient on left segment,Mean wavelet detail coeficient on mid segment,Mean wavelet detail coeficient on right segment,Mean kurtosis on wavelet detail coeficient on left seg.,Mean kurtosis on wavelet detail coeficient on mid seg.,Mean kurtosis on wavelet detail coeficient on right seg.,Mean skew on wavelet detail coeficient on left segment,Mean skew on wavelet detail coeficient on mid segment,Mean skew on wavelet detail coeficient on right segment,Mean std of wavelet detail coefficients from left seg,Mean std of wavelet detail coefficients from mid seg,Mean std of wavelet detail coefficients from right seg
bn_img_45,3.17412399644,3.45858091334,3.33279912466,3.49976153667,91,0.798686868687,0.580666666667,0.859569892473,0.653606557377,0.682,0.636349206349,-0.0527571428571,-0.0413095238095,0.0121428571429,0.233333333333,0.2,0.206765657296,3.51426232513,0.419022142083,0.426918391751,0.206758484681,52.5482744743,0.418751886989,0.202056546945,0.504853396358,0.214986995335,0.419288140449,0.150318181818,0.0441698717949,0.132832957111,0.00447726239669,0.00330820511793,0.00214795855266,1.98242920702,0.352717988103,1.01583537643,4.034816814,-0.456787721529,1.39425232331,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_46,3.14519099008,3.43244671296,3.23936730927,3.38867214411,94,0.197849462366,0.392857142857,0.680804597701,0.646120218579,0.506875,0.476829268293,-0.0371714285714,-0.0433414634146,0.00396875,0.25,0.216666666667,0.21524705874,0.20679071613,0.299365618004,0.242391746462,0.215243266051,54.0552784241,0.263404443853,0.264975765546,0.537638767555,0.249566841544,0.322463376816,0.0450705128205,-0.0294972067039,0.0405214408233,0.00520916810487,0.0576742276458,0.00426308659003,1.76851350731,2.89180058307,0.734188539967,3.15162652094,8.38369710521,-0.416200209038,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_47,2.91472718996,2.92586797059,2.25002874895,2.30725274533,56,0.14380952381,0.0973333333333,0.512424242424,1.65405797101,0.219090909091,0.143768115942,0.0159,-0.286608695652,0.122681818182,0.545454545455,0.454545454545,1.84656875356,0.0350250962827,0.0269691181416,0.195825581583,1.8465519452,369.25918275,0.143696445687,0.15353066469,0.445846848254,0.167130497833,0.0746541419867,-0.0703450479233,-0.031115942029,0.012188198064,0.00429345921669,0.0104668768266,0.0516831125711,-0.525446241184,0.433496394927,2.33110172043,2.46514124681,0.312433157788,6.77281503786,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_48,3.46923529707,3.41273999552,3.34366431782,3.29302905777,80,0.174504504505,0.173421052632,0.609090909091,0.753012820513,0.366960784314,0.235466666667,-0.0124342105263,-0.02216,0.0473529411765,0.313725490196,0.196078431373,0.17033287927,0.138867613012,0.217065068049,0.276402177004,0.17032504175,50.1962531606,0.320630881016,0.128723856367,0.583922926763,0.18550572884,0.181125812628,0.217893229167,0.191023504274,0.190883181442,0.00347987141249,0.00286246525951,0.00174202694994,1.90088854864,0.0995860877381,-0.619429659408,11.3586201763,1.22182270514,0.00684679107876,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_5,3.1030475875,3.26765238362,2.66072667779,2.61843260727,79,0.16858974359,0.131149425287,0.4875,0.756666666667,0.265833333333,0.175797101449,0.00801724137931,0.225619565217,0.154125,0.509803921569,0.411764705882,0.353963859657,0.0598157647011,0.0981408631156,0.224364844246,0.353941405246,74.2798761442,0.21603594094,0.0832235753608,0.643930543993,0.417826836889,0.0991885794389,-0.354492094862,-0.401317585302,-0.330618686869,0.00163826970035,0.00693130333905,0.00307296992016,-3.12214283335,0.400017272139,2.49904904707,20.1343690889,-0.713046306938,10.4907756871,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_51,3.40595085974,3.54153094778,2.63956618965,2.67300286851,135,0.133434343434,0.264324324324,0.464583333333,0.414895833333,0.220416666667,0.287275985663,0.208472972973,0.0141182795699,0.1394375,0.326315789474,0.231578947368,0.14002004869,0.0770695817861,0.146652056735,0.119697970604,0.140018290148,40.3208365088,0.114004599079,0.243568375048,0.626999062774,0.1294682484,0.13220846852,-0.012,0.0237833333333,0.00882677165354,0.00159730666667,0.00451962527778,0.00813041093682,-1.66434946335,-0.476913557185,1.43192953157,1.48244984839,-0.287524241571,1.16100112727,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_52,3.21192182401,3.41642496501,2.97856015441,3.14295345352,92,0.21064516129,0.182450980392,0.454266666667,0.647222222222,0.24,0.220459770115,0.0278970588235,-0.43074137931,0.159888888889,0.457627118644,0.372881355932,0.526643960034,0.0950435454052,0.233358974534,0.176777374118,0.526634792859,97.4315429189,0.143902115794,0.130371684686,0.609235489274,0.22877780476,0.185653498652,0.0405007012623,0.0386256830601,0.0431646706587,0.00366037622672,0.00610798830213,0.00406882418098,0.893897999776,0.541814179617,1.0505505513,-0.210684719743,1.25228423853,0.683407559766,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_53,3.29714198588,3.2241508286,3.34931385215,3.29670211687,74,0.126060606061,0.107047619048,0.447714285714,0.819861111111,0.231428571429,0.144855072464,0.0273571428571,0.104652173913,0.1515,0.276595744681,0.191489361702,0.213503921158,0.0318292429066,0.0511876189679,0.0919101404792,0.213209655563,58.3462932032,0.0689526440405,0.100048029282,0.527943589188,0.227658045573,0.0883960852351,-0.0360740740741,0.00752485659656,-0.0705562435501,0.0142298733009,0.0266652799749,0.00585901945448,0.715785675715,0.452779829952,-0.908137852571,0.870414477517,-0.608875905112,0.00626003383268,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_54,1.32966134885,1.05492016799,1.09861228867,1.09861228867,0,0.163333333333,0.108888888889,0.888888888889,2.17833333333,0.585555555556,0.251666666667,-0.110333333333,-0.041,-0.1145,0.588235294118,0.588235294118,1.7137065665,0.0374907395973,0.0432335032408,0.0109994388185,1.7093751936,375.014110846,0.0326976421546,0.152162376719,0.255634015733,0.139836213717,0.0917575307233,0.0750377358491,0.232333333333,0.153652173913,0.00215199857601,0.0391625555556,5.30964083176e-05,1.2239984763,1.76459585435,0.350757857283,-0.160805092394,1.16187747033,-1.68771013625,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_55,2.82774442348,3.05377776549,2.28424274416,2.26352987314,83,0.150877192982,0.135466666667,0.414333333333,0.736163522013,0.188666666667,0.22009009009,-0.00866,-0.0938648648649,0.0251,0.519230769231,0.519230769231,0.664185929328,0.0596955443719,0.0745348837048,0.127802364784,0.664170335494,130.828188675,0.0959536925351,0.222552453143,0.45485956622,0.0626720830993,0.249828152933,0.0616171617162,0.0657863247863,0.0589367631297,0.00102319336884,0.00149214522609,0.0033980528071,1.57041323758,-0.686439425658,2.20199883172,4.80987864314,-0.162772731731,4.88721362768,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_56,2.30725274533,2.19120064932,1.05492016799,1.09861228867,156,0.161818181818,0.129666666667,0.384444444444,0.318293333333,0.154444444444,0.115111111111,0.0076,-0.495,-0.1255,0.411290322581,0.395161290323,0.255078524701,0.0550365101292,0.050342162581,0.051231741704,0.255044050931,54.892857969,0.0381355606705,0.273493034646,0.253568465442,0.597301152407,0.0522085088378,0.0636708074534,0.0719873417722,-0.00259615384615,0.00116304070059,0.00158454414357,0.0326367407544,0.262668246142,0.519525996239,-3.71684966469,-1.12387763303,-1.12370066019,12.0574610113,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_57,3.5947902879,3.579291841,3.41647644007,3.41647644007,105,0.155897435897,0.213504273504,0.524411764706,0.553472222222,0.291568627451,0.282873563218,0.00321794871795,-0.0519482758621,-0.0378823529412,0.408450704225,0.380281690141,0.302559762717,0.0349069706951,0.102922947745,0.239402470472,0.302494350907,63.4307228181,0.244214407157,0.235216752055,0.487816154686,0.107744391066,0.144304977539,-0.163173553719,-0.154086387435,-0.172857142857,0.00114382938324,0.0023017176681,0.0020721040158,0.444993281369,2.47170595965,-0.0576536452751,-0.617605376933,11.4146662053,-0.324262960602,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_58,3.56070548665,3.55260949583,3.48924540293,3.48611537513,103,0.156929824561,0.202136752137,0.523684210526,0.561267605634,0.29850877193,0.269672131148,-0.011641025641,-0.0280573770492,-0.0496973684211,0.414285714286,0.371428571429,0.301063459007,0.0359530361222,0.101752414951,0.239232189782,0.30099481693,64.6410165424,0.244911605212,0.266385587812,0.471451204804,0.0909405198521,0.144553460929,-0.155676579926,-0.139185654008,-0.1698984375,0.00100960171916,0.00208475878153,0.00214055374756,0.284406786651,2.58354398644,-0.182345293848,-0.850842694841,11.9648841208,0.34359345255,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_59,3.23580906082,3.20764945143,3.41044054753,3.40751620416,71,0.200344827586,0.280666666667,0.732941176471,0.865481481481,0.472952380952,0.411937984496,0.03115,-0.0456976744186,0.0807428571429,0.363636363636,0.340909090909,0.326479924979,0.126930592636,0.302365243936,0.316239923713,0.326475275284,74.4622665234,0.342426237154,0.166042522164,0.651379476613,0.367360456917,0.308564428426,-0.0546744730679,-0.0973119469027,-0.0738982919255,0.0655405099573,0.0218438119812,0.0228710106182,2.21853135629,2.3797749194,-0.00859932341116,9.6217738497,10.6574433435,0.925250853545,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_6,2.82729445322,2.95886887391,3.44469021412,3.53247578446,125,0.153859649123,0.144126984127,0.383619047619,0.478943089431,0.180571428571,0.19081300813,0.0525238095238,-0.123152439024,0.209928571429,0.246913580247,0.185185185185,0.0996158602629,0.0411567131641,0.155970777218,0.0812652776496,0.0996156477577,20.1469467812,0.0440453281258,0.274889695462,0.572922932975,0.293690365202,0.104447911028,-0.222014869888,-0.179457142857,-0.0537922077922,0.0170474867677,0.011282362449,0.00917463214707,1.44708903092,0.690422767138,-0.65561964633,3.84406840452,1.00564424066,-0.842798957436,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_60,2.42008411813,2.48067955233,3.65396820067,3.66310368656,85,0.1525,0.0861538461538,0.376212121212,0.686551724138,0.137727272727,0.151781609195,-0.0260384615385,0.128801724138,0.221431818182,0.385964912281,0.280701754386,0.240226095581,0.0833791540694,0.0245940078119,0.0365949084959,0.240225917631,51.8312798372,0.0278322239597,0.249118326962,0.49077711898,0.248392024075,0.0591388246528,0.0555429553265,0.0747660472973,0.0986902654867,0.0150553203198,0.00546731097559,0.00218636202913,-6.15227827114,-0.0480033630964,0.265505860799,39.1644091849,0.233790152732,-0.426411768988,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_61,2.74158734771,2.78624459933,2.36562923417,2.47363654165,65,0.253529411765,0.736666666667,1.56666666667,0.94119047619,1.60769230769,1.28883333333,0.124157894737,-0.216975,0.245153846154,0.414634146341,0.414634146341,1.54339224457,0.453097502944,0.611917702681,1.38411356845,1.54289468217,320.590216218,1.78198601614,0.431379703687,0.768445410797,0.34017152826,1.55495633201,-0.18360130719,-0.0423222222222,-0.0160885245902,0.0752038214362,0.0116560850617,0.00805175609782,-0.967770630159,-0.537588403428,-0.489954709308,-0.533628241243,-0.081069855862,2.45814540261,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_62,3.6228552675,3.62284368315,2.52458256148,2.64230124143,122,0.15674796748,0.117829457364,0.29,0.469325396825,0.136888888889,0.128988095238,-0.0423139534884,0.0235625,-0.0613,0.289156626506,0.228915662651,0.198767622121,0.0366074007717,0.0269930005372,0.0364945455082,0.19875151847,52.6581020225,0.0368071383307,0.174656141353,0.352207845781,0.0739361887035,0.0589421280703,0.21372,0.230535714286,0.230360557769,0.0091646989913,0.00686985076531,0.0122061548587,3.68759085706,0.897666021932,0.32914871817,23.5909553371,-0.822880388885,2.18099310562,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_63,3.62921251419,3.51330584171,2.87447375291,3.02835855985,86,0.14512195122,0.0889430894309,0.386666666667,0.68701754386,0.143484848485,0.138830409357,0.0510731707317,-0.173605263158,-0.0350681818182,0.375,0.339285714286,0.304096371525,0.0232588539656,0.0323801858547,0.0867831385196,0.304000910012,69.6625158364,0.048559837842,0.0426031833483,0.358028149154,0.105858964435,0.0788081076267,-0.0747417218543,-0.0353466257669,-0.0575021168501,0.00197845647121,0.00508995960518,0.00113544559247,-0.976542801361,-0.0270404523434,-0.534343388634,0.716951520219,-1.13916295258,1.06118931727,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_64,3.64391716911,3.63130232279,3.62413806848,3.63563450748,118,0.160148148148,0.219111111111,0.420873015873,0.507142857143,0.240158730159,0.224692982456,0.0125888888889,-0.143144736842,0.0775357142857,0.263157894737,0.223684210526,0.135014077672,0.0520159308719,0.163181940419,0.128623274869,0.13501350063,28.3575108746,0.132903976119,0.126773257296,0.504324918865,0.137814419422,0.156884113404,0.091827510917,0.0873858921162,0.0847950191571,0.00341087199424,0.0238339963155,0.00550791392155,-0.0332451261821,0.0642310822903,-1.38781534714,3.32204782964,-0.164819271345,3.67036869073,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_66,2.99024187038,2.9932372631,3.60650725004,3.66684477073,89,0.136086956522,0.0892424242424,0.36384057971,0.669152542373,0.168260869565,0.13406779661,-0.0313181818182,0.345652542373,-0.0215326086957,0.103448275862,0.0862068965517,0.111667953329,0.0617119079945,0.0328899576055,0.0496507969554,0.111627956329,20.0140571111,0.0376978781194,0.100696161507,0.711815078194,0.190094038575,0.0475662598481,0.0200746268657,-0.082316168898,-0.0352345559846,0.031813919804,0.00929144586627,0.000722897686193,2.61814760748,0.419279535396,-0.0907988487954,5.38495817815,-1.05586258362,0.106891942173,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_67,3.388924346,3.46402065576,3.35721281292,3.42054032529,85,0.122666666667,0.0961111111111,0.422843137255,0.700175438596,0.199411764706,0.151111111111,-0.0532361111111,0.250236842105,0.262279411765,0.321428571429,0.303571428571,0.312750851698,0.0264491125665,0.0575771087915,0.122266537176,0.312677228656,67.0763955796,0.125756457723,0.195232748779,0.629481965415,0.303487163969,0.148499096988,-0.221298765432,-0.229709650582,-0.23443923445,0.0351511774059,0.0102903607887,0.00495976114008,4.42391605038,1.23058630422,1.05700233599,22.1134382065,0.843362482858,1.35176365267,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_68,2.63956618965,2.68462723983,2.76812024455,2.75631002657,54,0.19375,0.0985416666667,0.509215686275,1.07198198198,0.225294117647,0.170303030303,0.00903125,-0.112939393939,-0.0170882352941,0.416666666667,0.361111111111,0.773719970398,0.036834370272,0.0306632414301,0.15831436176,0.773152428465,197.794796677,0.135545659883,0.215070371387,0.613648228093,0.327526704582,0.125108339949,0.145773195876,0.180485094851,0.184701475596,0.00100554031247,0.00320549368028,0.00141098050104,-0.797537173831,4.37458325924,5.68040353635,0.428821678824,35.9018015613,61.6013600513,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_69,3.34235924051,3.47271487818,3.41433857224,3.4266969952,80,0.136764705882,0.0925490196078,0.459090909091,0.753012820513,0.171818181818,0.148974358974,-0.0309117647059,-0.00372115384615,0.0105,0.352941176471,0.235294117647,0.177733858954,0.0412586714523,0.0211601244101,0.0606267641405,0.177726347809,48.1153500277,0.0471553840172,0.265970240225,0.49331162539,0.222922428416,0.0420395543371,0.174852998066,0.116327380952,0.121936278059,0.0248178507309,0.00372064430981,0.00293000462887,3.03366409966,0.80552443267,3.88588269668,9.82517087541,2.24540640764,51.7653318583,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_7,2.56073155558,2.66996717375,2.36875420118,2.36647827584,112,0.132857142857,0.134583333333,0.392777777778,0.472777777778,0.163333333333,0.182133333333,0.237,0.0759,0.0164583333333,0.409638554217,0.33734939759,0.217589016082,0.0584435305103,0.0966154677632,0.0725186225551,0.21750891305,64.9814686649,0.0510265000142,0.354583867019,0.530787980271,0.343816900056,0.105842146615,-0.118014814815,0.00392532467532,-0.0827557603687,0.00862639978052,0.0178139132548,0.0160342767525,-1.15264746058,1.02357235536,-3.92620631023,0.193716209104,-0.584784345313,14.6264091866,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_70,3.43513355916,3.61412854229,3.24623845433,3.2254883949,100,0.147521367521,0.435925925926,0.635208333333,0.618958333333,0.3175,0.449153439153,0.244466666667,0.120301587302,0.171515625,0.460317460317,0.31746031746,0.255841110304,0.0893047471444,0.435383122834,0.345316820611,0.255711324354,54.6245351811,0.305874202537,0.329727183525,0.599964737983,0.39460729063,0.39980725879,-0.0646666666667,-0.0927171381032,-0.0223513513514,0.0146012334582,0.0285013609209,0.00490023819959,-1.58604165449,-0.967004512812,-2.10953831539,1.53075004292,1.27576365336,5.06667361259,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_71,3.5497287824,3.61161138872,3.4672198218,3.5027882303,103,0.130263157895,0.252063492063,0.600740740741,0.609435897436,0.348055555556,0.349427083333,0.195035714286,0.1161328125,0.154513888889,0.46875,0.359375,0.317860141327,0.0488964867903,0.190705946089,0.22215708922,0.317758926983,63.2437456271,0.206206738822,0.336490737735,0.620194603042,0.404734746575,0.198611984476,-0.0338145695364,-0.13983908046,-0.0673683083512,0.00187003184071,0.0119681867486,0.00373455385645,0.590776296233,0.434094833799,-2.24514052736,0.46795030879,4.29486900902,6.11542053164,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_72,3.17285357069,3.35453043885,3.37784249792,3.44695969765,73,0.197261904762,0.102,0.414895833333,0.824166666667,0.200303030303,0.156518518519,0.0114,0.225633333333,0.0256818181818,0.489361702128,0.489361702128,0.433990500054,0.0505215149158,0.0342171713444,0.0579809857183,0.433989798861,75.1422262557,0.115035827054,0.0472649270954,0.434018092301,0.185759612426,0.101421880308,-0.181269512195,-0.184130776794,-0.167303847855,0.00276571394854,0.00208636146184,0.00195485194893,-1.60944211743,-1.66650113509,-1.06128859024,3.23283345472,6.15149373965,1.33333391013,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_73,3.07906621774,3.17205346325,3.17943723263,3.24156304251,70,0.237948717949,0.242619047619,0.583,0.859185185185,0.348229166667,0.32119047619,0.0129107142857,0.240642857143,-0.00903125,0.477272727273,0.454545454545,0.417069502238,0.168076287429,0.289959434961,0.397355471046,0.417011262463,79.5001483033,0.314461603794,0.0596771153751,0.413996725972,0.213594714702,0.450645522555,-0.164074141049,-0.146033722438,-0.148670595533,0.00238705236929,0.0177571091092,0.00117754347781,-2.30329176023,5.63950089418,0.332634682639,7.01715932492,32.6755242858,2.62697708558,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_74,1.66094743329,1.49903067298,1.49903067298,1.65811010357,0,0.787777777778,0.224666666667,0.696666666667,0.984144144144,0.388888888889,0.309824561404,-0.1974,-0.743447368421,-0.240833333333,0.444444444444,0.416666666667,1.84476461411,1.50017982461,0.144138821974,0.453642051745,1.84373672602,575.811408944,0.452714719535,0.574294210314,1.05362742959,0.556577013739,0.221260275631,0.655427710843,0.636976190476,0.63552,0.0747285941719,0.00360878514739,0.0001100896,-5.37570846562,1.11318511029,-0.397264769564,27.3755936856,-0.183653208426,-1.66649817999,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_75,3.41723552299,3.62754095861,3.28494341291,3.32551478243,123,0.129333333333,0.296821705426,0.633908045977,0.517012987013,0.414333333333,0.367513227513,0.275174418605,0.621523809524,0.0894833333333,0.460526315789,0.421052631579,0.462248667288,0.0789727700711,0.180344134839,0.244991311075,0.462245169496,97.1442339648,0.253849109454,0.709949808934,0.575422380604,0.666118826779,0.175157241782,-0.479366197183,-0.6062,-0.516676616915,0.193117330688,0.136153173333,0.0627618207965,1.20688611603,1.86279971401,1.22217029382,0.979075013843,3.08863807123,1.10345816398,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_77,2.25002874895,2.465032509,2.59553697031,2.57856391975,62,0.163333333333,0.197619047619,0.515,1.03236842105,0.273541666667,0.296770833333,-0.0870714285714,-0.218609375,0.3136875,0.486486486486,0.432432432432,1.19383514035,0.170738147909,0.201555178043,0.199119589973,1.19365996893,335.249938804,0.174930417714,0.46587562937,0.566258467574,0.296957166261,0.212890954702,0.0678363636364,0.171764705882,0.0469028571429,0.022989191405,0.0505085093426,0.011338944849,0.616269753094,-1.23827514155,-0.530521551344,-0.746735669378,0.617208544003,-0.873954059514,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_79,1.54982604588,1.58109375017,2.23857008375,2.23983707839,69,0.358,0.771333333333,1.43566666667,0.717891156463,0.981,0.75873015873,-0.0225,-0.292988095238,0.0077,0.416666666667,0.375,0.465628806224,0.342225396811,0.621755936397,0.946949546937,0.465592265193,107.695468966,0.857793098597,0.806670626712,1.15673442999,0.386565919346,0.699337915302,0.149404761905,-0.246883597884,0.180233918129,0.0857496695011,0.684968261583,0.085375231832,1.65931150076,0.384008685993,0.101822412292,1.35353422311,-1.68525982147,-1.67451201465,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_8,2.74158734771,2.87461226944,2.50868721444,2.51437794728,111,0.142745098039,0.136140350877,0.409761904762,0.472777777778,0.180666666667,0.193214285714,0.346657894737,0.136285714286,-0.0154,0.409638554217,0.361445783133,0.231637266633,0.0603501254296,0.089261185568,0.0797164049329,0.231562023289,65.5952294529,0.0757305163795,0.424104631226,0.56124276051,0.546119162821,0.10545999822,-0.193720670391,0.0120831024931,-0.0996937984496,0.0306246147124,0.0460892784125,0.0419350651553,-0.960135223863,0.213799506701,-1.82294958406,-0.256901563343,2.71278981567,4.34435843826,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_80,3.16046275736,3.23412261687,3.05188785209,3.16290448467,91,0.173827160494,0.155444444444,0.597777777778,0.668926553672,0.354404761905,0.256725146199,0.00415,0.140675438596,0.0768928571429,0.448275862069,0.344827586207,0.340627941655,0.0811375081537,0.150560639521,0.274062562321,0.34060210398,89.5083445931,0.251121379574,0.540087217494,0.865451203137,0.458242865994,0.246545324373,-0.129591517857,-0.20385177453,-0.0899633027523,0.0841486791245,0.132988030221,0.0881373839744,-0.133025163102,-0.443445352403,0.840567105769,0.960686385883,-0.65225517093,1.12951732836,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_83,2.59202288789,2.56952855814,3.34530514441,3.30560662408,63,0.128222222222,0.0990476190476,0.473535353535,0.96512195122,0.244444444444,0.160325203252,0.154285714286,0.344768292683,-0.142075757576,0.2,0.2,0.320216506619,0.0486387540451,0.0308716896928,0.133880039258,0.320068037472,63.0787728823,0.122528541763,0.290667133768,0.702841116709,0.311993544057,0.0399444389056,-0.105703883495,-0.0782346456693,-0.0828585025381,0.00401809192667,0.0132579811619,0.00136977502923,-0.711817813799,-0.116889225863,0.0972606237778,0.0610628683045,-0.307207287318,0.0422895944679,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_84,2.62856613726,2.80656251475,3.37616708361,3.31160275946,65,0.125882352941,0.0988235294118,0.468279569892,0.941382113821,0.256989247312,0.146,0.00788235294118,0.3423625,-0.14014516129,0.175,0.175,0.347418655547,0.0490235292549,0.0340883353915,0.120844907767,0.347281815997,65.5468462562,0.145055556873,0.247719452881,0.698449425402,0.320420821923,0.0422965719651,0.0988469945355,-0.0871533546326,-0.083025128866,0.0911731022724,0.0124982895814,0.00111034795101,0.929150790915,-0.256966178438,0.0355156582924,-1.07910077101,-1.01979557041,1.00428611219,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_85,2.34444990605,2.25002874895,3.39743048319,3.21204384602,62,0.153939393939,0.0778787878788,0.450392156863,0.941825396825,0.212549019608,0.160406504065,-0.0425,0.350085365854,-0.171852941176,0.243902439024,0.19512195122,0.236351559378,0.0529878618046,0.034532161185,0.0338659864248,0.236040917974,54.7566922985,0.0323992538396,0.0752018495904,0.720376010408,0.316078302133,0.029587911561,-0.0181870229008,-0.0352304785894,-0.00829180695847,0.00170789250335,0.0117144418418,0.00114769711581,1.14195911492,-0.111753299283,-0.231370263977,6.44776417168,-0.989215812606,0.126418414109,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
bn_img_86,2.19664361303,2.30964993921,3.2581541204,3.32242376019,61,0.149696969697,0.0869696969697,0.451470588235,0.9645,0.213137254902,0.162307692308,0.0311363636364,0.358705128205,-0.172308823529,0.307692307692,0.205128205128,0.234751490109,0.057690475825,0.0293517347741,0.0329208912799,0.234401144535,50.2008715064,0.0306779729421,0.219966122486,0.722955798184,0.316616487594,0.0302332230433,-0.0462981651376,-0.0389032648126,-0.0127432052484,0.00505471384984,0.0117357826617,0.00108386657754,-0.658212074096,-0.0686782532842,0.0437407402645,2.21354489525,-1.03059190284,-0.0952105089597,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
